31.65,18.15,2
31.60,17.35,2
31.45,16.55,2
31.30,15.80,2
31.15,15.05,2
30.90,14.35,2
30.60,13.65,2
30.30,13.00,2
29.90,12.30,2
29.50,11.75,2
29.00,11.15,2
28.50,10.60,2
28.00,10.10,2
27.55,9.65,2
26.90,9.10,2
26.25,8.80,2
25.70,8.40,2
25.15,8.05,2
24.50,7.75,2
23.90,7.65,2
23.15,7.40,2
22.50,7.30,2
21.90,7.10,2
21.25,7.05,2
20.50,7.00,2
19.90,6.95,2
19.25,7.05,2
18.75,7.10,2
18.05,7.25,2
17.50,7.35,2
16.90,7.60,2
16.35,7.80,2
15.80,8.05,2
15.40,8.35,2
14.90,8.70,2
14.45,8.90,2
13.95,9.30,2
13.60,9.65,2
13.25,10.10,2
12.95,10.55,2
12.65,10.90,2
12.35,11.40,2
12.20,11.75,2
11.95,12.20,2
11.80,12.65,2
11.75,13.05,2
11.55,13.60,2
11.55,14.00,2
11.55,14.35,2
11.55,14.70,2
11.60,15.25,2
11.65,15.70,2
11.80,16.05,2
11.85,16.50,2
12.00,16.75,2
12.15,17.20,2
12.30,17.60,2
12.55,17.85,2
12.80,18.05,2
13.10,18.40,2
13.30,18.60,2
13.55,18.85,2
13.80,19.05,2
14.15,19.25,2
14.45,19.50,2
14.85,19.55,2
15.00,19.70,2
15.25,19.70,2
15.55,19.85,2
15.95,19.90,2
16.20,19.90,2
16.55,19.90,2
16.85,19.90,2
17.20,19.90,2
17.40,19.80,2
17.65,19.75,2
17.80,19.70,2
18.00,19.60,2
18.20,19.55,2
3.90,9.60,3
3.55,10.65,3
3.35,11.40,3
3.10,12.35,3
3.10,13.25,3
3.05,14.15,3
3.00,15.10,3
3.10,16.00,3
3.20,16.85,3
3.45,17.75,3
3.70,18.70,3
3.95,19.55,3
4.35,20.25,3
4.70,21.10,3
5.15,21.80,3
5.60,22.50,3
6.20,23.30,3
6.80,23.85,3
7.35,24.45,3
8.05,24.95,3
8.80,25.45,3
9.50,26.00,3
10.20,26.35,3
10.90,26.75,3
11.70,27.00,3
12.45,27.25,3
13.30,27.60,3
14.05,27.60,3
14.70,27.75,3
15.55,27.75,3
16.40,27.75,3
17.10,27.75,3
17.90,27.75,3
18.55,27.70,3
19.35,27.60,3
20.10,27.35,3
20.70,27.10,3
21.45,26.80,3
22.05,26.50,3
22.70,26.15,3
23.35,25.65,3
23.80,25.30,3
24.30,24.85,3
24.75,24.35,3
25.25,23.95,3
25.65,23.45,3
26.05,23.00,3
26.20,22.30,3
26.60,21.80,3
26.75,21.25,3
27.00,20.70,3
27.15,20.15,3
27.15,19.60,3
27.35,19.10,3
27.35,18.45,3
27.40,18.00,3
27.30,17.40,3
27.15,16.90,3
27.00,16.40,3
27.00,15.90,3
26.75,15.35,3
26.55,14.85,3
26.30,14.45,3
25.95,14.10,3
25.75,13.70,3
25.35,13.30,3
25.05,12.95,3
24.80,12.70,3
24.40,12.45,3
24.05,12.20,3
23.55,11.85,3
23.20,11.65,3
22.75,11.40,3
22.30,11.30,3
21.90,11.10,3
21.45,11.05,3
21.10,11.00,3
20.70,10.95,3
20.35,10.95,3
19.95,11.00,3
19.55,11.00,3
19.15,11.05,3
18.85,11.10,3
18.45,11.25,3
18.15,11.35,3
17.85,11.50,3
17.50,11.70,3
17.20,11.95,3
17.00,12.05,3
16.75,12.20,3
16.65,12.35,3
16.50,12.50,3
16.35,12.70,3
16.20,12.80,3
16.15,12.95,3
16.00,13.10,3
15.95,13.25,3
15.90,13.40,3
15.80,13.50,3
15.80,13.65,3
15.75,13.85,3
15.65,14.05,3
15.65,14.25,3
15.65,14.50,3
15.65,14.60,3
